id,group_id,split,loss,main_nll,sub_nll,loss_reward,reconstruction,format,baseline,weight_0.1,weight_0.2,weight_0.3,transcript_exact_normalized,original_transcript,fixed_transcript,language,instruct
random440_expressivespeech_285::0,random440_expressivespeech_285,calibration,3.1490095376968386,1.6392251253128052,5.032614707946777,0.7602203455849537,0.43137254901960786,0.9375,0.48198529411764707,0.5148700737741817,0.5477548534307162,0.5806396330872508,False,你为什么要不高兴啊?是因为那个男人年纪太大了吗?还是因为连他的儿子都大到可以做你的男朋友了。,你为什么要不高兴啊？是因为那个男人年纪太老了吗？还是因为连他的儿子都大到可以做你的男朋友了？,Chinese,gender: male; age: adult; voice timbre: neutral; emotion: sad; emotion intensity: high; speaking rate: slow; pitch: low; volume: medium; prosody: monotonous; pauses: short pause after '年纪'
random440_expressivespeech_285::1,random440_expressivespeech_285,calibration,3.1342047691345214,1.6248819828033447,5.031075954437256,0.7706737676296687,0.711111111111111,0.96875,0.736875,0.7428312656518559,0.7487875313037116,0.7547437969555673,False,你为什么要不高兴啊?是因为那个男人年纪太大了吗?还是因为连他的儿子都大到可以做你的男朋友了,你为什么要不高兴啊？是因为那个男人年纪太老了吗？还是因为连他的儿子都大到可以做你的男朋友了？,Chinese,gender: male; age: adult; voice timbre: rough; emotion: disgusted; emotion intensity: low; speaking rate: moderate; pitch: medium; prosody: monotonous; pauses: short pause
random440_expressivespeech_285::3,random440_expressivespeech_285,calibration,3.118381834030151,1.6067240238189697,5.0388593673706055,0.7814875066897857,0.7904761904761906,0.8125,0.7926785714285716,0.7917797030499312,0.7908808346712906,0.7899819662926502,True,你为什么要不高兴啊?是因为那个男人年纪太老了吗?还是因为连他的儿子都大到可以做你的男朋友了?,你为什么要不高兴啊？是因为那个男人年纪太老了吗？还是因为连他的儿子都大到可以做你的男朋友了？,Chinese,emotion: angry; emotion intensity: low; speaking rate: moderate; pitch: high; prosody: fixed rhythm; pauses: no brief pause
random440_expressivespeech_013::2,random440_expressivespeech_013,analysis,2.946954822540283,1.3824117183685303,5.21514368057251,0.8752972245943653,0.6311111111111111,0.9375,0.66175,0.6861686113483254,0.7105872226966508,0.7350058340449763,True,"So ask him back. I'm sure he'll come. But you don't want him back now, do you? Because you have Basil.","So ask him back. I'm sure he'll come. But you don't want him back now, do you? Because you have Basil.",English,"gender: female; age: adult; voice timbre: neutral; emotion: sad; emotion intensity: medium; speaking rate: moderate; emphasis: emphasized; emphasized words: he'll come, you have Basil; prosody: slightly positivity with a moment of despondency; pauses: a moderate pause at the end"
random440_expressivespeech_013::3,random440_expressivespeech_013,analysis,2.944604206085205,1.3795621395111084,5.216806888580322,0.8763029130289967,0.42,0.96875,0.474875,0.5205052913028997,0.5661355826057993,0.6117658739086991,True,"So ask him back. I'm sure he'll come. But you don't want him back now, do you? Because you have Basil.","So ask him back. I'm sure he'll come. But you don't want him back now, do you? Because you have Basil.",English,"gender: female; age: adult; accent: US English; voice timbre: bright; emotion: sad; emotion intensity: high; speaking rate: slow; pitch: medium; emphasis: emphasized; emphasized words: ask him back, you don't want him back; prosody: monotone with soft volume; pauses: long pause at the end; nonverbal vocalizations: sigh"
random440_expressivespeech_290::0,random440_expressivespeech_290,calibration,3.0701459884643554,1.4896016120910645,5.268481254577637,0.8121562403061569,0.6,0.8125,0.6212500000000001,0.6424656240306157,0.6636812480612314,0.6848968720918471,True,"好了,这就是设置模式搞乱了。",好了，这就是设置模式搞乱了。,Chinese,gender: male; age: adult; accent: Zhongyuan Mandarin; emotion: neutral; speaking rate: moderate; prosody: even; pauses: a slight pause after 'tablets'
random440_expressivespeech_290::1,random440_expressivespeech_290,calibration,3.0747786521911618,1.4931087493896484,5.272233009338379,0.809360545173814,0.6666666666666666,1.0,0.7,0.7142693878507147,0.7285387757014293,0.7428081635521442,True,"好了,这就是设置模式搞乱了。",好了，这就是设置模式搞乱了。,Chinese,gender: male; age: adult; voice timbre: bright; emotion: neutral; speaking rate: moderate; pitch: high; volume: medium; prosody: )u:evity动漫风格; pauses: implicit
random440_expressivespeech_290::2,random440_expressivespeech_290,calibration,3.065236210823059,1.4817029237747192,5.278444290161133,0.8150846512884211,0.4666666666666667,1.0,0.52,0.5548417984621755,0.5896835969243509,0.6245253953865263,True,好了 这就是设置模式搞乱了,好了，这就是设置模式搞乱了。,Chinese,gender: male; age: elderly; accent: Jiang-Huai Mandarin; voice timbre: bright; emotion: neutral; emotion intensity: low; speaking rate: moderate; pitch: high; volume: medium; prosody: monotonous; pauses: several long pauses
random440_expressivespeech_290::3,random440_expressivespeech_290,calibration,3.0706525564193727,1.4882625341415405,5.274633407592773,0.8118520806800292,0.5,0.8125,0.53125,0.562435208068003,0.5936204161360059,0.6248056242040089,True,好了这就是设置模式搞乱了,好了，这就是设置模式搞乱了。,Chinese,gender: male; age: adult; voice timbre: neutral; emotion: neutral; emotion intensity: low; speaking rate: moderate; pitch: medium; prosody: Wrapped
random440_expressivespeech_256::1,random440_expressivespeech_256,analysis,3.064594030380249,1.3756341934204102,5.629866123199463,0.8154650547445368,0.5,0.96875,0.546875,0.5784215054744537,0.6099680109489074,0.6415145164233611,False,But I've heard of a president of this house. He needs you. Let's see how fast what your house can do for you.,"Yeah, but you're already president of this house. We need you. We ask not what your house can do for you.",English,gender: male; age: adult; voice timbre: neutral; emotion: neutral; speaking rate: slow; pitch: low; prosody: monotone delivery; pauses: a prolonged pause after 'house'
random440_expressivespeech_083::0,random440_expressivespeech_083,analysis,3.174964118003845,1.5187441110610962,5.52073335647583,0.7411205307530451,0.6711111111111111,0.9375,0.69775,0.7047509419641934,0.7117518839283867,0.7187528258925803,False,"您不是说好的吗,您要开了我们造的飞机再退休。庞一冰,你作为一个中国的飞行员没有开过自己国家造的飞机将是您人生中最大的遗憾。",不是说好的吗？你要开了我们造的飞机再退休，潘一兵，你作为中国的飞行员，没有开过自己国家造的飞机，将是你人生中最大的遗憾。,Chinese,gender: female; age: adult; voice timbre: neutral; emotion: sad; speaking rate: slow; pitch: high; volume: medium; emphasis: emphasized; emphasized words: 您是一名中国飞行员尚未驾驶本国制造的飞机将成为您终身遗憾; prosody: monotonous; pauses: long
random440_expressivespeech_083::2,random440_expressivespeech_083,analysis,3.173382210731506,1.516823172569275,5.5218634605407715,0.7423125202801413,0.4277777777777778,0.5625,0.4412500000000001,0.4727034742502364,0.5041569485004728,0.5356104227507091,False,张一冰你作为中国的飞行员没有开过自己国家造的飞机将是你人生中最大的遗憾。 我跟您说的是真的。,不是说好的吗？你要开了我们造的飞机再退休，潘一兵，你作为中国的飞行员，没有开过自己国家造的飞机，将是你人生中最大的遗憾。,Chinese,Speak naturally in a neutral voice.
random440_expressivespeech_083::3,random440_expressivespeech_083,analysis,3.173382210731506,1.516823172569275,5.5218634605407715,0.7423125202801413,0.5303030303030303,0.5625,0.5335227272727272,0.5547236762704384,0.5759246252681495,0.5971255742658607,False,飞行员为什么没有驾驶自己国家制造的飞机却退休了?张医生你作为飞行员应该感到惋惜因为你人生中最大的遗憾就是这件事。,不是说好的吗？你要开了我们造的飞机再退休，潘一兵，你作为中国的飞行员，没有开过自己国家造的飞机，将是你人生中最大的遗憾。,Chinese,Speak naturally in a neutral voice.
random440_expressivespeech_126::1,random440_expressivespeech_126,analysis,4.029794216156006,2.4112462997436523,5.395159721374512,0.09025664017742091,0.5,0.65625,0.515625,0.4746506640177421,0.43367632803548417,0.3927019920532263,False,我干就不干答应你,不干就不干！我答应你。,Chinese,gender: female; age: adult
random440_expressivespeech_126::2,random440_expressivespeech_126,analysis,3.975232172012329,2.3624424934387207,5.375965595245361,0.10949631951870101,0.8960784313725491,0.96875,0.9033455882352942,0.8246873770499095,0.7460291658645245,0.6673709546791399,False,我干就不干!我答应你!,不干就不干！我答应你。,Chinese,gender: female; age: adult; voice timbre: bright; emotion: angry; emotion intensity: high; speaking rate: moderate; pitch: high; volume: high; emphasis: emphasized; emphasized words: 我干就不干!; prosody: rising intonation; pauses: short pause before emphasis
random440_expressivespeech_087::0,random440_expressivespeech_087,analysis,2.845418357849121,1.5106487274169922,4.44923210144043,0.9127754533984589,0.6,0.90625,0.630625,0.6619025453398459,0.6931800906796917,0.7244576360195376,False,It's almost there. Just gonna put a little more wood on it.,"It's uh, it's almost there. Just, just, just gonna put a little more wood on it.",English,gender: male; age: adult; accent: US English; emotion: happy; emotion intensity: high; speaking rate: moderate; emphasis: emphasized; emphasized words: it's; prosody: fluctuating pitch; pauses: a brief silence in the middle; nonverbal vocalizations: cough
random440_expressivespeech_087::1,random440_expressivespeech_087,analysis,2.827350401878357,1.4927946329116821,4.448519229888916,0.9182700401645271,0.8666666666666667,1.0,0.88,0.885160337349786,0.8903206746995721,0.8954810120493583,False,It's uh it's almost there. Just gonna put a little more wood on it.,"It's uh, it's almost there. Just, just, just gonna put a little more wood on it.",English,gender: male; age: adult; accent: US English; voice timbre: bright; emotion: happy; emotion intensity: low; speaking rate: moderate; pitch: medium; volume: medium; prosody: steady intonation with slight excitement; pauses: no significant pauses; nonverbal vocalizations: laughter
random440_expressivespeech_087::2,random440_expressivespeech_087,analysis,2.8395214080810547,1.5022034645080566,4.45772647857666,0.9146045222178024,0.36666666666666664,0.78125,0.40812499999999996,0.46291878555511357,0.5177125711102272,0.5725063566653408,False,You know what? Let's put a little more work into this.,"It's uh, it's almost there. Just, just, just gonna put a little more wood on it.",English,gender: female; emotion intensity: high; speaking rate: moderate; emphasis: emphasized; emphasized words: little more work; prosody: verysteady; pauses: no significant pauses
random440_expressivespeech_087::3,random440_expressivespeech_087,analysis,2.867543268203735,1.5313522815704346,4.453969955444336,0.9055934599296819,0.5666666666666667,0.9375,0.60375,0.6376426793263016,0.6715353586526029,0.7054280379789046,False,It's almost there. Just put a little more wood on it.,"It's uh, it's almost there. Just, just, just gonna put a little more wood on it.",English,"gender: male; age: adult; accent: US English; voice timbre: breathy; emotion: happy; emotion intensity: high; speaking rate: moderate; pitch: low; emphasis: emphasized; emphasized words: little, more; prosody: slightly slowed; pauses: no parenthetical pauses"
random440_expressivespeech_109::2,random440_expressivespeech_109,analysis,3.0617227315902706,1.3315693140029907,5.767178058624268,0.8171584980522965,0.4666666666666667,0.96875,0.5168750000000001,0.5519241831385631,0.586973366277126,0.622022549415689,False,"Listen to the speech, and you can read different words than I am listing here.",With different words.,English,"gender: female; age: adult; accent: US English; voice timbre: bright; emotion: neutral; speaking rate: moderate; pitch: medium; volume: medium; emphasis: emphasized; emphasized words: listen, speech, different, words; prosody: slightly monotone; pauses: brief pause between phrases"
random440_expressivespeech_135::0,random440_expressivespeech_135,calibration,3.5404618740081784,1.8783013820648193,5.540534973144531,0.40472567784326474,0.43333333333333335,0.84375,0.474375,0.47151423445099316,0.46865346890198634,0.4657927033529795,False,"不爽已经晚了,我们会错过很多好的经典的了",不上已经晚了，我们要错过很多好的景点了。,Chinese,gender: female; age: adult; voice timbre: bright; emotion: sad; prosody: אחרים tone; pauses: 掐死律拍子的关键速率减慢处理
random440_expressivespeech_135::3,random440_expressivespeech_135,calibration,3.5075215101242065,1.8461476564407349,5.537912845611572,0.43628615627926304,0.4,1.0,0.4600000000000001,0.46362861562792634,0.4672572312558526,0.470885846883779,False,误伤已经晚了我们要错过很多好的景点了,不上已经晚了，我们要错过很多好的景点了。,Chinese,"gender: female; age: adult; voice timbre: bright; emotion: sad; emotion intensity: high; speaking rate: slow; pitch: low; volume: medium; emphasis: emphasized; emphasized words: 误伤, 错过, 景点; prosody: slight monotony; pauses: no audible pause; nonverbal vocalizations: sigh"
random440_deear_032::0,random440_deear_032,analysis,3.288918614387512,1.5697320699691772,5.730621814727783,0.6464756322702493,0.6666666666666666,1.0,0.7,0.6979808965603582,0.6959617931207165,0.6939426896810748,False,那招人儿的事儿,那招人的事儿。,Chinese,gender: female; age: adult; voice timbre: bright; emotion: neutral; emotion intensity: low; speaking rate: moderate; pitch: medium; volume: medium; prosody: monotone; pauses: brief
random440_deear_032::1,random440_deear_032,analysis,3.275069785118103,1.5557998418807983,5.730899810791016,0.6588232766042231,0.6666666666666666,0.9375,0.69375,0.6929656609937557,0.6921813219875113,0.691396982981267,False,那招人儿的事儿。,那招人的事儿。,Chinese,gender: female; age: adult; accent: Jiang-Huai Mandarin; voice timbre: bright; emotion: neutral; emotion intensity: low; speaking rate: moderate; pitch: medium; prosody: Calm and neutral delivery; pauses: no apparent pause
random440_deear_032::3,random440_deear_032,analysis,3.309500908851623,1.5949715375900269,5.715097904205322,0.6277617672442447,0.6666666666666666,0.9375,0.69375,0.6898595100577578,0.6859690201155155,0.6820785301732735,False,那招人的事,那招人的事儿。,Chinese,gender: female; age: adult; voice timbre: neutral; emotion: neutral; emotion intensity: low; speaking rate: slow; pitch: high; volume: medium; prosody: moderate intonation
random440_expressivespeech_197::0,random440_expressivespeech_197,analysis,3.2173400640487673,1.5307494401931763,5.621968746185303,0.7078827560404392,0.4066666666666666,0.96875,0.462875,0.49299660893737723,0.5231182178747545,0.5532398268121318,False,Max is this where you kill me? Because I always knew it was going to happen. I just didn't know when. This feels right though.,"Max, is this where you kill me? Cause I always knew it was gonna happen. I just didn't know when. This feels right, though.",English,"gender: female; age: adult; accent: US English; voice timbre: bright; emotion: sad; emotion intensity: medium; speaking rate: moderate; pitch: medium; emphasis: emphasized; emphasized words: max is where you kill me, i didn't know when; prosody: slightly raised pitch with increasing emphasis; pauses: no distinct pauses"
random440_expressivespeech_197::2,random440_expressivespeech_197,analysis,3.2162501335144045,1.5286080837249756,5.625473499298096,0.7087684572745845,0.43333333333333335,0.96875,0.486875,0.5144185123941252,0.5419620247882503,0.5695055371823754,False,Max is this where you kill me because I always knew it was gonna happen I just didn't know when. This feels right though.,"Max, is this where you kill me? Cause I always knew it was gonna happen. I just didn't know when. This feels right, though.",English,"gender: female; age: adult; accent: US English; voice timbre: bright; emotion: disgusted; emotion intensity: high; speaking rate: moderate; pitch: high; emphasis: emphasized; emphasized words: Max is this where you kill me, because I always knew it was gonna happen I just didn't know when; prosody: monotone delivery with slight emphasis on key phrases; pauses: short to moderate; nonverbal vocalizations: sigh"
random440_expressivespeech_197::3,random440_expressivespeech_197,analysis,3.208254408836365,1.5211130380630493,5.623804569244385,0.7152172791259112,0.49523809523809526,0.96875,0.5425892857142858,0.5645872041030674,0.5865851224918489,0.6085830408806305,False,"Maxis, is this where you kill me? Because I always knew it was going to happen; I just didn't know when. This feels right though.","Max, is this where you kill me? Cause I always knew it was gonna happen. I just didn't know when. This feels right, though.",English,"gender: female; age: adult; accent: US English; voice timbre: bright; emotion: sad; emotion intensity: high; speaking rate: moderate; pitch: high; emphasis: emphasized; emphasized words: right, States; prosody: slightly agitated tone"
random440_expressivespeech_181::0,random440_expressivespeech_181,analysis,2.7543248653411867,1.185760736465454,5.228547096252441,0.9373975145659371,0.5666666666666667,0.96875,0.606875,0.6439480847899272,0.681021169579854,0.7180942543697812,False,I did want to see it I always do I mean I keep thinking that this is going to be the time and it never is,"I did want to see it. I always do. I'm. I keep thinking that this is going to be the time, and it never is.",English,gender: female; age: adult; accent: Scottish English; voice timbre: breathy; emotion: sad; emotion intensity: low; speaking rate: moderate; pitch: medium; prosody: slightly monotone; pauses: short breaks between sentences; nonverbal vocalizations: sigh
random440_expressivespeech_181::2,random440_expressivespeech_181,analysis,2.7396927833557125,1.1737828254699707,5.219699859619141,0.9406910682561342,0.45714285714285713,1.0,0.5114285714285715,0.5597833925398992,0.6081382136512268,0.6564930347625545,False,I did want to see it but I always do I mean I keep thinking that this is gonna be the time and it never is.,"I did want to see it. I always do. I'm. I keep thinking that this is going to be the time, and it never is.",English,gender: female; age: adult; voice timbre: bright; emotion: neutral; emotion intensity: low; speaking rate: moderate; pitch: low; volume: medium; prosody: 京津冀普通话 With a hint of sarcasm; pauses: a brief pause
random440_deear_003::0,random440_deear_003,calibration,2.9011566638946533,1.4210829734802246,4.933578968048096,0.8936680367926304,0.5904761904761905,0.96875,0.6283035714285715,0.6586227560602155,0.6889419406918594,0.7192611253235035,True,"Well, I guess I like guys who don't try too hard to impress a girl.","Well, I guess I like guys who don't try too hard to impress a girl.",English,gender: female; age: adult; accent: US English; voice timbre: bright; emotion: neutral; speaking rate: moderate; pitch: low; prosody: neutral intonation; pauses: no prominent pauses
random440_deear_003::1,random440_deear_003,calibration,2.8806010723114013,1.4003233909606934,4.934258937835693,0.9011100547920808,0.5333333333333333,1.0,0.58,0.6167776721458748,0.6535553442917494,0.6903330164376243,True,"Well, I guess I like guys who don't try too hard to impress a girl.","Well, I guess I like guys who don't try too hard to impress a girl.",English,gender: female; age: adult; accent: US English; voice timbre: neutral; emotion: neutral; emotion intensity: low; speaking rate: moderate; pitch: low; volume: medium; prosody: serious tone; pauses: short break between words
random440_deear_003::2,random440_deear_003,calibration,2.888479471206665,1.407224178314209,4.9375176429748535,0.8983141515013728,0.43333333333333335,0.96875,0.486875,0.533373081816804,0.5798711636336079,0.626369245450412,False,I guess I like guys who don't try too hard to impress a girl.,"Well, I guess I like guys who don't try too hard to impress a girl.",English,gender: female; age: adult; voice timbre: bright; emotion: neutral; emotion intensity: low; speaking rate: slow; pitch: low; prosody: varied intonation with occasional pauses; pauses: a brief pause between phrases
random440_deear_003::3,random440_deear_003,calibration,2.9135255098342894,1.4326533079147339,4.9362406730651855,0.8889556850924115,0.8,0.90625,0.8106250000000002,0.8195205685092413,0.8284161370184822,0.8373117055277235,True,"Well, I guess I like guys who don't try too hard to impress a girl.","Well, I guess I like guys who don't try too hard to impress a girl.",English,gender: female; age: adult; voice timbre: neutral; emotion: neutral; emotion intensity: low; speaking rate: moderate; pitch: medium; prosody: enthusiastic; pauses: a brief pause at the end
random440_deear_049::0,random440_deear_049,analysis,3.056553363800049,1.3590154647827148,5.658459663391113,0.8201768470152953,0.7666666666666667,0.9375,0.7837500000000001,0.789101018034863,0.7944520360697257,0.7998030541045886,True,难怪你会看我这种无聊的直播,难怪你会看我这种无聊的直播。,Chinese,gender: female; age: adult; voice timbre: bright; speaking rate: slow; pitch: low; volume: medium; prosody: monotonous; pauses: extended pause
random440_deear_049::1,random440_deear_049,analysis,2.978393769264221,1.2874706983566284,5.636410236358643,0.8611615979550412,0.4,1.0,0.4600000000000001,0.5061161597955042,0.5522323195910083,0.5983484793865124,True,难怪你会看我这种无聊的直播,难怪你会看我这种无聊的直播。,Chinese,gender: female; age: adult; voice timbre: bright; emotion: neutral; speaking rate: moderate; pitch: high; volume: medium; prosody: staccato rhythm; pauses: a noticeable decrease in speech rate
random440_deear_049::2,random440_deear_049,analysis,2.9650012969970705,1.2760331630706787,5.629893779754639,0.8673407541582431,0.6,0.96875,0.6368750000000001,0.6636090754158244,0.6903431508316487,0.7170772262474729,True,难怪你会看我这种无聊的直播。,难怪你会看我这种无聊的直播。,Chinese,gender: female; age: adult; voice timbre: bright; emotion: neutral; emotion intensity: low; speaking rate: fast; pitch: high; volume: medium; prosody: fast-paced; pauses: no distinct pauses; nonverbal vocalizations: cough
random440_deear_049::3,random440_deear_049,analysis,2.933990168571472,1.2403579950332642,5.645440578460693,0.8807576284721337,0.8,1.0,0.8200000000000001,0.8280757628472135,0.8361515256944266,0.8442272885416401,True,难怪你会看我这种无聊的直播。,难怪你会看我这种无聊的直播。,Chinese,gender: female; age: teenager; voice timbre: bright; emotion: sad; emotion intensity: medium; speaking rate: slow; pitch: high; volume: medium; prosody: monotone delivery; pauses: no pause
random440_expressivespeech_007::1,random440_expressivespeech_007,calibration,3.024530553817749,1.4168508052825928,5.3589324951171875,0.8380108274531659,0.7833333333333333,0.90625,0.795625,0.8010927494119833,0.8065604988239665,0.8120282482359498,False,那不挺好的么 我跟你学可贵了 你不怕破产啊,那不挺好的吗？跟我学可贵了，你不怕破产啊？,Chinese,gender: female; age: adult; voice timbre: neutral; speaking rate: moderate; pitch: medium; prosody: natural intonation; pauses: no pause
random440_expressivespeech_007::2,random440_expressivespeech_007,calibration,3.0553363084793093,1.4358617067337036,5.398248672485352,0.8208817914855554,0.4,0.90625,0.45062500000000005,0.4927131791485556,0.5348013582971111,0.5768895374456666,False,这不挺好的么?跟我学可贵了你不怕破产啊。,那不挺好的吗？跟我学可贵了，你不怕破产啊？,Chinese,gender: male; voice timbre: breathy; emotion: neutral; speaking rate: moderate; pitch: low; prosody: very expressive; pauses: oin infinito
random440_expressivespeech_007::3,random440_expressivespeech_007,calibration,3.054097294807434,1.4465206861495972,5.358588695526123,0.8215972334698552,0.7333333333333333,0.96875,0.756875,0.7657013900136522,0.7745277800273044,0.7833541700409566,True,"那不挺好的吗?跟我学可贵了,你不怕破产啊。",那不挺好的吗？跟我学可贵了，你不怕破产啊？,Chinese,gender: female; age: adult; voice timbre: bright; emotion: neutral; emotion intensity: low; speaking rate: moderate; pitch: medium; prosody: slightly faster than average; pauses: no pause
random440_expressivespeech_235::0,random440_expressivespeech_235,analysis,3.270138740539551,1.6606130599975586,5.365085601806641,0.6631693331042094,0.7333333333333333,1.0,0.7599999999999999,0.7529835999770876,0.7459671999541752,0.7389507999312629,False,你少给我装把钱包准备好。,你少给我装，把枪给我准备好。,Chinese,gender: female; age: adult; voice timbre: dark; emotion: neutral; speaking rate: moderate; pitch: medium; volume: medium; prosody: neutral; pauses: no pause
random440_expressivespeech_235::1,random440_expressivespeech_235,analysis,3.2539309740066527,1.6416312456130981,5.374332427978516,0.6772582275057873,0.7313725490196078,0.5625,0.714485294117647,0.709073861966265,0.7036624298148829,0.698250997663501,False,你少给我装把钱给我准备好,你少给我装，把枪给我准备好。,Chinese,Speak naturally in a neutral voice.
random440_expressivespeech_235::2,random440_expressivespeech_235,analysis,3.2603978395462034,1.6425455808639526,5.39284086227417,0.6716735284223617,0.43333333333333335,0.8125,0.47125,0.49508401950890285,0.5189180390178058,0.5427520585267086,False,You put your money in the right place.,你少给我装，把枪给我准备好。,Chinese,gender: male; age: adult; emotion: angry; emotion intensity: high; speaking rate: moderate; prosody: tight and fast; pauses: no pause
random440_expressivespeech_157::0,random440_expressivespeech_157,analysis,3.4191868066787716,1.7734299898147583,5.485856056213379,0.5227839051106793,0.62,0.96875,0.6548750000000001,0.645153390511068,0.6354317810221359,0.6257101715332039,False,哎呀这个怎么办啊怎么全赶上了,哎呀，这可怎么办呀？怎么全赶上了？,Chinese,"gender: female; age: adult; voice timbre: breathy; emotion: neutral; speaking rate: slow; pitch: low; emphasis: emphasized; emphasized words: 怎么办, 怎么全赶上了; prosody: slightly monotone; nonverbal vocalizations: laughter"
random440_expressivespeech_157::2,random440_expressivespeech_157,analysis,3.3713380813598635,1.725389003753662,5.486496925354004,0.5693996905147675,0.5266666666666667,1.0,0.5740000000000001,0.5782733023848101,0.5825466047696202,0.5868199071544303,False,这个怎么办呀?你怎么全赶上啦?,哎呀，这可怎么办呀？怎么全赶上了？,Chinese,gender: female; age: adult; accent: other; voice timbre: breathy; emotion: neutral; speaking rate: moderate; pitch: low; volume: medium; emphasis: emphasized; prosody: steady pitch with slight variation; pauses: no notable pauses
random440_expressivespeech_063::0,random440_expressivespeech_063,calibration,3.1096257925033566,1.4235020875930786,5.620412349700928,0.78731163681455,0.6666666666666666,1.0,0.7,0.7120644970147884,0.7241289940295766,0.7361934910443649,False,江雅菲你少在这给我挑拨离间。,江亚飞，你少在这给我挑拨。,Chinese,gender: female; age: adult; accent: Mandarin; voice timbre: bright; emotion: angry; emotion intensity: medium; speaking rate: moderate; pitch: high; volume: medium; prosody: strong insinuation; pauses: no notable pauses
random440_expressivespeech_063::2,random440_expressivespeech_063,calibration,3.0461711168289183,1.3488439321517944,5.65775728225708,0.8261211478227585,0.5666666666666667,0.96875,0.606875,0.6328204481156092,0.6587658962312184,0.6847113443468276,False,江亚飞你少在那给我挑拨离间。,江亚飞，你少在这给我挑拨。,Chinese,gender: male; voice timbre: neutral; emotion: angry; emotion intensity: high; speaking rate: moderate; pitch: medium; volume: medium; emphasis: emphasized; emphasized words: 挑拨离间; prosody: variable intonation; pauses: short pause before emphasis
random440_expressivespeech_063::3,random440_expressivespeech_063,calibration,3.128719997406006,1.429161787033081,5.665194034576416,0.7744642541281708,0.6333333333333333,1.0,0.6699999999999999,0.6841130920794838,0.6982261841589674,0.7123392762384513,False,姜亚飞你少在我这挑拨离间。,江亚飞，你少在这给我挑拨。,Chinese,gender: male; age: adult; voice timbre: bright; emotion: angry; emotion intensity: high; speaking rate: slow; pitch: low; volume: medium; emphasis: emphasized; emphasized words: 挑拨离间; prosody: intense; pauses: no patient pauses
random440_expressivespeech_089::0,random440_expressivespeech_089,analysis,2.908058214187622,1.2861669063568115,5.406304359436035,0.8910607833638776,0.5333333333333333,0.96875,0.576875,0.6126477450030545,0.6484204900061089,0.6841932350091634,True,"Then you should know better, officer.","Then you should know better, officer.",English,gender: male; age: adult; voice timbre: bright; emotion: neutral; emotion intensity: low; speaking rate: moderate; pitch: high; volume: medium; prosody: restrained; pauses: no specific pause
random440_expressivespeech_089::1,random440_expressivespeech_089,analysis,2.924922752380371,1.3001675605773926,5.415850639343262,0.8844527157027969,0.5666666666666667,1.0,0.61,0.641778604903613,0.673557209807226,0.7053358147108391,True,"Then you should know better, Officer.","Then you should know better, officer.",English,"gender: male; age: adult; accent: US English; voice timbre: bright; emotion: angry; emotion intensity: high; speaking rate: moderate; pitch: medium; volume: medium; emphasis: emphasized; emphasized words: then, you, should, know, better, Officer; prosody: rather flattened but serious; pauses: short pause before the last word"
random440_expressivespeech_113::1,random440_expressivespeech_113,analysis,2.3508421182632446,0.8292914628982544,5.071835517883301,0.9865246002343329,0.4,0.78125,0.43812500000000004,0.49677746002343337,0.5554299200468665,0.6140823800702999,False,"Oh, Ryan McGaion!","Oh, Ryan McGaughan.",English,gender: male; age: adult; accent: US English; prosody: acute intonation; pauses: brief neutral pause
random440_expressivespeech_113::2,random440_expressivespeech_113,analysis,2.3725786209106445,0.8544597625732422,5.060396194458008,0.9853394533563402,0.3333333333333333,0.9375,0.39375,0.4589506120023007,0.5241512240046013,0.5893518360069021,False,Ryan McGowan.,"Oh, Ryan McGaughan.",English,gender: male; age: adult; accent: African English; voice timbre: bright; emotion: angry; emotion intensity: high; speaking rate: fast; emphasis: emphasized; emphasized words: Ryan McGowan; prosody: sharp and fast; pauses: short pause; nonverbal vocalizations: agreement sound
random440_expressivespeech_113::3,random440_expressivespeech_113,analysis,2.380664503574371,0.862915575504303,5.0591630935668945,0.9848728587542914,0.6,1.0,0.64,0.6784872858754291,0.7169745717508583,0.7554618576262874,False,Ryan Maganion is an action star.,"Oh, Ryan McGaughan.",English,gender: male; age: adult; accent: Irish English; voice timbre: breathy; emotion: happy; speaking rate: fast; pitch: high; volume: high; prosody: energetic delivery; pauses: no pause; nonverbal vocalizations: sigh
random440_expressivespeech_020::0,random440_expressivespeech_020,analysis,2.8022744178771974,1.3801310062408447,4.740478038787842,0.9253735381048804,0.7666666666666667,0.9375,0.7837500000000001,0.7996206871438214,0.8154913742876427,0.8313620614314642,True,I could get used to this.,I could get used to this.,English,gender: female; age: adult; voice timbre: bright; emotion: neutral; emotion intensity: low; speaking rate: moderate; prosody: neutral; pauses: no noticeable pause at the end
random440_expressivespeech_020::2,random440_expressivespeech_020,analysis,2.7576397895812987,1.3326764106750488,4.7498779296875,0.9366279871012798,0.6666666666666666,1.0,0.7,0.7269961320434613,0.7539922640869225,0.780988396130384,True,I could get used to this.,I could get used to this.,English,gender: female; age: adult; voice timbre: neutral; emotion: neutral; emotion intensity: low; speaking rate: moderate; pitch: low; volume: medium; prosody: monotone delivery; pauses: no explicit pause
